id,area,Y,M,O,total
4312302,0.759117583265639,4270,9356,4534,18160
4312303,1.15305945508973,3919,8586,4161,16666
4312304,0.288773503657945,2063,4520,2190,8773
4312305,0.473152622379753,2372,5196,2518,10086
4312306,1.8455978922031704,4406,9653,4678,18737
4312307,11.812842114459,2147,4592,2026,8765
4312308,13.9299831309866,2742,5995,2842,11579
4312309_AD,22.6835062046302,1259,2832,1338,5429
43126_AM,155.017163170576,2313,4940,1458,8711
43128_AM,147.137816981573,1458,3151,835,5444
43129_AM,51.25754796244219,2493,6392,2492,11377
43131,16.3154725732041,2182,3830,1021,7033
43133,137.31563950685,2025,4265,1666,7956
43136,53.1599945782504,4206,8769,2272,15247
43137_AM,29.2762727320517,1077,2776,947,4800
43138_AM,201.122695485004,1843,4276,1370,7489
43139_AM,307.056797842471,1319,3170,881,5370
43140_AM,29.9559438387774,2347,5025,1464,8836
43145,35.2926480623942,1184,3229,941,5354
4314801_AD,1.25719094284628,2019,4498,1429,7946
4314804,1.47564483366774,4190,9335,2967,16492
4314805,0.90764997795433,2763,6155,1956,10874
4314806,12.1231411923761,5989,13078,4028,23095
4314807,36.7988527313592,10825,24076,7232,42133
4314808,3.03810655313677,5542,12212,3866,21620
4314809,0.527391376921408,2199,4687,1465,8351
43153,8.664809563705589,3475,9292,3705,16472
43155,218.698052527607,8044,19249,6136,33429
43156,127.194207668266,1275,3400,1687,6362
43161,55.3804963042801,6768,12727,3795,23290
43162,102.868139127492,1564,3850,889,6303
43163,36.6018652606118,9497,22252,6344,38093
43166_AM,38.6818240947859,1407,2856,734,4997
43171,21.6051094232545,5886,12202,4333,22421
43176_AM,291.612490649147,1566,3612,999,6177
43901_AM,167.03484560242097,3869,8979,2586,15434
43904_AM,60.6481328522271,2265,4566,1014,7845
43905,15.1591026224224,7098,14804,4379,26281
43906_AM,136.41413529336597,1855,3564,842,6261
43907,7.10801777944268,1624,3214,976,5814
44008_AM,795.8431763133959,1758,3845,1167,6770
44009_AM,1370.70629011751,1164,2592,736,4492
44013,472.54406964469496,4721,9825,2242,16788
44014_AM,475.326997135962,1262,2796,819,4877
44025,141.452955574107,2351,4746,1054,8151
44050_AM,1027.92719132849,1418,3348,861,5627
44051_AM,314.80735266543,1059,2758,1028,4845
44059_AM,2075.37968905365,1197,2777,856,4830
44068_AM,645.553870512082,1206,2559,747,4512
44076_AM,1323.89708682793,1749,3750,1007,6506
44153_AM,648.835759791816,1515,3315,885,5715
44155_AM,1266.64776250983,1445,3298,1001,5744
44158_AM,1094.21517344517,1267,2763,844,4874
44210_AM,1541.1963378366002,1292,2762,726,4780
44216,440.85585753844305,8033,18310,7444,33787
44238_AM,649.941506237676,1137,2600,755,4492
44246_AM,526.972984029633,1359,3057,984,5400
45002_AM,82.59664754635129,2349,4682,1031,8062
45014,39.629541514277,901,2974,1501,5376
45015_AM,176.06509889018,1172,2790,843,4805
45016,23.7955650242417,1708,3541,877,6126
45019,89.6373758284078,2224,6098,2072,10394
45020_AM,831.612422040478,1548,3394,715,5657
45023_AM,63.6827243166216,1228,3428,1041,5697
45028,219.803290313554,1105,3235,1170,5510
45031_AM,85.22899432508581,1914,4429,1421,7764
45037_AM,277.039649020846,1560,3645,1014,6219
45038,24.9320717160342,1442,3299,778,5519
45040_AM,377.916679485398,2276,5230,1609,9115
45041,92.267000102358,1874,4233,1111,7218
45045_AM,498.788632680238,2049,4205,1010,7264
45046_AM,128.793166944983,1632,3442,904,5978
45047_AM,48.811733082197705,1390,3056,991,5437
45052_AM,32.9389790322682,1345,3067,878,5290
45053,359.028038791021,2585,6245,1483,10313
45054_AM,536.439502044694,2581,5330,1442,9353
45061_AM,188.47436977588,1798,3741,807,6346
45064_AM,85.190557324668,2427,5537,1500,9464
45066,68.3725684176268,2498,6608,2114,11220
45069_AM,172.452067768333,1763,3574,897,6234
45071_AM,365.010561469143,1532,3167,854,5553
45081,57.385363838554504,7817,17687,2420,27924
45084_AM,554.8654105356261,1757,3945,1108,6810
45087,262.393331385593,2768,5987,1565,10320
45098_AM,420.093782327758,1605,3541,1020,6166
45099_AM,109.289087207581,2833,6040,1267,10140
45101_AM,237.502615157067,2064,4198,979,7241
45102_AM,59.954991010286,2246,5395,1262,8903
45106,168.749695735786,2812,6005,1665,10482
45107,82.2231918345297,1447,2750,675,4872
45109_AM,480.532913845406,998,2877,1189,5064
45112_AM,598.8529177076699,1479,3116,741,5336
45115_AM,224.79070659117696,1709,3960,937,6606
45118_AM,61.6915577320842,1411,3289,779,5479
45119_AM,57.845799495346704,2477,5038,1263,8778
45121_AM,170.856869291177,3198,6457,2443,12098
45122,40.3289524401262,2281,4747,861,7889
45123,41.369945025739106,1219,2981,623,4823
45124_AM,426.703540892989,1731,3443,753,5927
45125_AM,791.063765855249,2737,5928,1481,10146
45132_AM,90.5390281677816,1282,3394,1224,5900
45133_AM,252.123712995672,2458,5072,1522,9052
45135_AM,189.541657003003,2803,5936,1123,9862
45136,141.485416235434,2299,4834,1251,8384
45137_AM,717.7969160428149,1847,3935,1265,7047
45140_AM,383.39746193986304,1580,3545,942,6067
45142,87.9602735503588,3375,7045,1438,11858
45145_AM,84.5105159589805,2165,4557,1180,7902
45156_AM,446.514285450284,1973,4106,1319,7398
45157_AM,196.29637994691,2090,4298,1034,7422
45158_AM,208.378338226755,1604,3374,902,5880
45161,71.823873054522,6275,13873,3897,24045
45163,59.768971563189496,2888,6694,1606,11188
4516501,62.2547456762284,3693,8727,808,13228
4516502,55.6228183129585,7022,16573,1604,25199
4516503,11.3999124046724,8352,20210,2643,31205
4516504,56.9956790641437,3719,8788,814,13321
4516801_AD,1.29381821623052,1935,5548,1631,9114
4516805,113.93424058059,7817,21615,6276,35708
4516806,25.3717106044654,1128,3160,904,5192
4516807,91.05006508892193,6153,17277,4986,28416
45173,17.3617015962508,4992,7808,962,13762
45176,15.1591165821775,1795,3497,634,5926
45181_AM,324.669696064251,2502,4990,1000,8492
45185,268.817832455889,2941,5689,1535,10165
45187_AM,313.245432490472,2285,4885,1165,8335
45197_AM,221.5682264109,1376,2992,884,5252
45199_AM,85.822409536138,2704,5679,1050,9433
45200_AM,896.446073914336,2317,5252,1166,8735
45201,20.3127074637371,1204,3366,1248,5818
45202,84.77341699964211,1626,3362,636,5624
45203_AM,61.1078600525924,2429,5958,1559,9946
45205,15.161771331607,3090,6837,1615,11542
46001_AM,370.618011634121,560,1383,385,2328
46005,3.916778543118179,7365,17541,3881,28787
46006_AM,55.8306989516132,2019,5253,1602,8874
46007_AM,11.0830794101528,4347,10411,3555,18313
46008_AM,29.109855328637902,2434,5032,1256,8722
46011_AM,38.6451648352844,4110,7567,2039,13716
46013,8.35218700187913,5594,13890,3616,23100
46014_AM,11.6126269127568,3077,6478,1089,10644
46015,9.02119327916107,2807,5800,1262,9869
46016_AM,52.1365684547023,1421,3459,943,5823
46017,110.55814783014,12389,25929,5787,44105
46019,23.742301185376498,3421,6676,1926,12023
46020,5.20128373695763,1275,2945,1030,5250
46021,16.0838489788412,8406,17480,5011,30897
46022_AM,10.1276769090795,5930,11810,2624,20364
46029,41.5284005572612,6924,14498,5940,27362
46031,24.117456931066,3698,8025,1926,13649
46032,2.75536657778131,1420,4048,1825,7293
46035,10.7690564720128,2332,5294,1237,8863
46039_AM,55.636862023877896,1221,3255,1055,5531
46042_AM,136.598595158861,2580,5593,1357,9530
46044,447.152603005994,1203,3053,1186,5442
46048_AM,7.77850559925951,2550,5028,973,8551
46051,25.4396541164171,3032,6779,1435,11246
46054,0.77949330842796,4034,8081,1995,14110
46060,20.1410738456611,3363,7167,1421,11951
46062,33.5318258557535,1654,3311,1023,5988
46070,75.15538411190809,6955,14786,3678,25419
46072,97.0789000196208,1219,2430,588,4237
46074_AM,4.56474904296354,2155,6049,2006,10210
46077,112.518389649716,2329,5748,1831,9908
46078,3.51328759847891,9316,20868,5541,35725
46081,21.8510618144222,2811,7718,3263,13792
46082,3.83348327054516,1844,3808,1015,6667
46083,59.3472435667406,6399,11924,3107,21430
46085,45.698944925832,4472,8827,2842,16141
46093_AM,175.69626753766,1703,3714,1193,6610
46094,12.9973120228594,7597,16173,3442,27212
46097_AM,801.234494692208,1331,3008,881,5220
46098_AM,51.5522656817927,2478,5490,1553,9521
46102,19.6586218810119,6808,13366,3886,24060
46105,53.8907257524529,6445,12487,4786,23718
46106_AM,1117.93285886857,2044,4424,1177,7645
46109,71.5267027188889,2388,4993,1500,8881
46110,5.0754312700309905,9372,16602,2027,28001
46111_AM,216.520070412171,4781,12294,3903,20978
46113_AM,6.77658102457482,1663,3579,1055,6297
46116,8.769838460375679,4662,10866,2973,18501
46118_AM,285.693089730147,2176,4381,1178,7735
46122_AM,21.8808697454681,2442,5458,1131,9031
46126,6.47773820013962,1869,4039,1164,7072
46127_AM,13.6107360521978,1402,3120,771,5293
4613101_AD,5.01586493697309,2540,5100,1001,8641
4613102,3.89180499118122,6862,16069,3528,26459
4613104,12.6197955718291,3524,8166,1899,13589
4613105,0.372381825729688,3157,7392,1623,12172
4613106,0.653417221022889,2301,5400,1594,9295
4613107,38.4093287683045,1314,3076,779,5169
46132_AM,45.231512427578394,1312,3226,979,5517
46134_AM,113.312377496357,2953,6377,1898,11228
46135,8.350125831426771,3909,7131,1798,12838
46139,35.3084642950644,1417,3492,1190,6099
46143_AM,37.102169052643504,2195,4580,1272,8047
46145,76.69770571367819,7338,14146,3402,24886
46147_AM,299.368130776513,7113,16780,4263,28156
46150_AM,111.803126238497,1836,4066,888,6790
46156_AM,94.54901778699268,1783,4294,1144,7221
46157_AM,28.88223487215,1884,4200,1198,7282
46159,19.6686589954389,7031,17012,5286,29329
46160_AM,30.012570011129,1479,3287,1019,5785
46164,6.18200955165816,3988,9721,2828,16537
46165,5.62046932399186,2701,5171,1422,9294
46166,4.77897701338384,2238,5831,2418,10487
46169,2.34905764026062,12859,23320,5474,41653
46170_AM,309.644791170929,2141,4673,1358,8172
46171,15.8214217058822,5335,12666,2861,20862
46172_AM,77.0387748620509,3661,7738,1727,13126
46173_AM,71.4452867296911,1832,3917,1081,6830
46177_AM,12.4950905648319,1737,4190,981,6908
46178,38.7549781383546,2083,4397,1083,7563
46179_AM,297.49264943120005,1405,3284,909,5598
46181_AM,64.21176737275701,8095,17152,3648,28895
46183,32.3061319142324,2778,5200,882,8860
46184,125.567353986667,10806,21393,3456,35655
46186,3.9346252377471,7896,13372,3589,24857
46190,36.6632712247091,11894,38775,16171,66840
46191_AM,430.268320623128,2027,4588,1164,7779
46193,7.20197358624367,2350,6648,2061,11059
46194,85.9374646022235,6341,12424,2392,21157
46199,3.5987979185667403,1875,4669,1440,7984
46200_AM,73.5320121046298,1732,3920,992,6644
46202,33.189552556973496,8254,14897,3792,26943
46203_AM,13.9897946622088,1671,4060,995,6726
46204,26.8742934781871,2800,5167,1240,9207
46205,18.1216054273506,5161,11771,3243,20175
46207,4.18596979408248,2313,5410,1273,8996
46211_AM,25.4055538700236,2449,5657,1828,9934
46213,815.204224695598,7098,13245,1237,21580
46214_AM,130.115667584313,7024,14023,4160,25207
46216,2.3481312458656003,2094,4019,831,6944
46218_AM,69.8876930529633,1260,2877,753,4890
4622001_AD,78.6960920388253,4342,10088,2595,17025
4622004_AD,34.7486399132085,2168,4991,1247,8406
4622006,15.9436878321604,3865,9281,2344,15490
4622007,3.32614792222993,5303,12734,3216,21253
46223,1.80884985731747,2670,5778,1631,10079
46228_AM,160.998669011565,2431,5037,1318,8786
46230,25.0371932872912,4951,10248,2864,18063
46231_AM,58.7715669425859,1406,2802,738,4946
46233,39.2751795922179,1694,3076,508,5278
46235,92.71823668775,7947,15029,4773,27749
46237,0.7376636874245259,2404,4749,1542,8695
46238,49.3394663733949,5669,10479,2226,18374
4624401,0.939103995942824,4823,10626,2624,18073
4624402,0.442762009643056,2379,5242,1294,8915
4624403,1.74486687173649,9799,21589,5333,36721
4624404,66.2507293394451,4371,9660,2393,16424
46248,80.63676140090071,1947,4706,1394,8047
46249,237.16820602637,2618,6467,2830,11915
4625001,1.7148510015664,7065,13689,4116,24870
4625002,1.74089486780142,11395,22078,6638,40111
4625003,1.98064486662458,12967,25122,7553,45642
4625004,5.32676363773614,10499,19810,5447,35756
4625005,1.9207653445707,12370,23966,7206,43542
4625006,1.68538904353869,7572,14671,4411,26654
4625007,1.99604592145586,13605,25773,6676,46054
4625008,2.9329221630564604,16320,30953,8085,55358
4625009,3.95107851495604,14237,27584,8294,50115
4625010,10.8483680943165,20017,38782,11661,70460
4625011,6.87968799393641,15229,29505,8871,53605
4625012,2.3637615841720203,17335,33585,10098,61018
4625013,2.94677026044569,8790,17501,5144,31435
4625014,1.55925934108245,7203,13955,4196,25354
4625015,2.64264857271716,13770,28752,8124,50646
4625016,3.96545604544472,12392,24010,7219,43621
4625017,13.5838197681034,1709,3754,1124,6587
4625018,2.02609617928379,3444,7625,2085,13154
4625019,66.3706974927167,5578,11104,3235,19917
46254_AM,518.476367613438,1072,2543,541,4156
46255_AM,57.175782449349704,1552,3588,997,6137
46256,71.18356383443961,2534,6459,1924,10917
46257,20.354687831421906,2002,4576,1092,7670
46258_AM,94.4843506280707,1665,4516,1342,7523
46261_AM,307.175136008161,1425,3269,1076,5770
46903,7.97899583297763,2510,5860,1142,9512
47004_AM,648.0634763243701,1398,3170,919,5487
47007_AM,118.10437225898,1789,4267,1263,7319
47010,11.7392943405461,5658,11711,2100,19469
47023_AM,42.1138633269293,1565,3185,830,5580
47030_AM,523.123394724264,1349,2937,736,5022
47050,61.1848185026901,1202,2969,762,4933
47052,31.7996470298631,2207,4811,1479,8497
47071_AM,911.0989678060712,1633,3698,915,6246
47075,60.5906949408934,1840,3298,975,6113
47076,29.1683563193315,6397,13560,2710,22667
47085,153.41757162080802,7573,12601,1260,21434
47086_AM,326.42816144910995,1579,3234,845,5658
47090_AM,178.020883915534,1914,4358,934,7206
47101_AM,536.9572989708789,1604,3241,810,5655
47104_AM,425.299161503113,1411,3188,816,5415
47112_AM,126.556929820469,1368,3053,881,5302
47114,76.1877399836149,1393,2990,963,5346
47129_AM,702.453944258978,1437,3160,649,5246
47139_AM,333.613228960824,1291,3046,880,5217
47155_AM,59.2411079036876,2335,4694,993,8022
47161,42.5974461236806,1567,3091,741,5399
47165,141.811304468809,2319,5666,1295,9280
47173_AM,541.509054956695,1663,3647,889,6199
47175_AM,89.686894085427,3400,7225,1725,12350
4718601,0.345744483850656,1074,2026,565,3665
4718602,0.826449605625452,4111,7750,2162,14023
4718603,0.261886849227867,2094,3948,1101,7143
4718604,13.1439412452058,12280,23367,6532,42179
4718605,0.298093960697888,1364,2573,717,4654
4718606,14.4558723317024,10685,20262,5677,36624
4718607,2.29480771471838,5769,10876,3033,19678
4718608,18.4780193409047,9596,18349,4822,32767
4718609,0.67391117694433,3005,5666,1580,10251
4718610,12.9049506302093,20168,38537,10004,68709
4718611,9.80480513728342,14844,28343,7507,50694
4718612,123.934763413061,1663,3144,831,5638
47197_AM,891.017707579506,1544,3273,764,5581
47214_AM,703.015520349373,1465,3233,857,5555
47217_AM,134.683298954204,1480,2885,639,5004
47231,20.2308060033203,1853,3759,621,6233
48001_AM,59.2473532217315,2542,5160,1119,8821
48002,17.6144450700414,2793,5459,1592,9844
48003,58.760122190050495,4875,10845,2796,18516
48011,16.5499328222789,2445,6778,2749,11972
48012_AM,51.171684593262,1481,2967,672,5120
4801301,0.18492360267512,1809,4055,1143,7007
4801302,1.00009920149244,3579,7684,2186,13449
4801303,0.158184634112297,1778,3987,1124,6889
4801304,0.398613049238744,2757,5554,1624,9935
4801305,0.8222756656339629,3659,8201,2313,14173
4801306,0.761096468417257,3622,8122,2265,14009
4801307,16.676465542554702,2204,4947,1350,8501
4801308,3.5357216895285397,2369,5353,1472,9194
4801309,1.82416565260503,3137,7032,1983,12152
48015,6.811860366210831,11238,25022,4030,40290
48016,8.61234455954092,2031,4184,773,6988
48017,33.4893757564305,4131,7943,1590,13664
48018_AM,125.086481584212,1272,2804,606,4682
48019_AM,36.8397098811877,1471,2852,623,4946
4802001,4.9272759945598805,11564,29258,5059,45881
4802002,4.22249793677177,8785,22008,4107,34900
4802003,3.97655525772285,6571,16255,2611,25437
4802004,1.7932963036380698,10030,25253,4323,39606
4802005,9.5735482996907,15007,38174,6708,59889
4802006,2.14369656949439,12384,31457,5402,49243
4802007,6.49114588322201,11514,29206,5079,45799
4802008,7.6220349811371,7844,19799,3521,31164
48022_AM,202.02557018558895,1176,2737,784,4697
48026_AM,192.02380477784197,2190,4653,1014,7857
48027,10.5456054971267,7058,16845,4474,28377
48029,3.28155149977857,3054,7055,882,10991
48032,36.912826787657295,2173,4402,708,7283
48034,6.35783740984579,4152,8652,2320,15124
48036,31.5479294798719,7441,15515,5563,28519
48038_AM,79.3227424409625,1249,2678,601,4528
48043,10.036807591353,1645,3876,691,6212
4804401,7.72110433296838,4331,8005,1805,14141
4804402,2.74243844537581,11580,21252,4663,37495
4804403,1.24375006991816,7966,14676,3213,25855
48045_AM,102.588336832391,3225,6867,1441,11533
48046,8.48785666696468,5028,9933,1695,16656
48054,8.26388911317293,10396,18366,2175,30937
48057,1.81106479202801,1997,3924,1261,7182
48060_AM,63.142083782577096,1844,3277,476,5597
48065_AM,30.0707168454742,1345,3101,898,5344
48068_AM,60.6164309239292,1738,3993,1015,6746
48069,44.0656657052361,5067,9483,2941,17491
48071_AM,30.0368369181827,2381,5141,1350,8872
48073,4.240151819887201,2281,5059,1119,8459
48074,33.426011589727,1059,2513,775,4347
48075_AM,160.868669637207,1692,3491,644,5827
48077_AM,13.2939444599958,1660,3701,910,6271
48078,2.8718209626281097,13363,26253,5710,45326
48080,12.8522097802488,3282,7360,1470,12112
48082,7.43607094787383,11658,27651,5371,44680
48083,7.832777444696441,2394,4940,1309,8643
48084,3.66897214729981,7734,15059,4326,27119
48085,8.29820041163258,3111,8170,2168,13449
48086_AM,86.7998780297393,963,2447,299,3709
48089_AM,33.4437138153311,1934,4223,1146,7303
48090,22.3881569304272,2266,4324,1192,7782
48094_AM,48.9874536458576,2454,5240,1440,9134
48095_AM,54.141434826346504,1196,2824,698,4718
48096,31.190816277227498,2542,4777,1030,8349
48901,9.729464370478668,1211,3393,1303,5907
48902,18.6992568923872,6399,14251,3021,23671
48904_AM,22.531214070367103,1804,3926,1062,6792
48905_AM,55.539625066084696,1878,4279,1079,7236
48906_AM,88.73203668017081,1156,2561,547,4264
48910_AM,68.620085206729,1381,3160,712,5253
49003_AM,815.4395556287101,1487,3300,819,5606
49021,45.1770109409686,5011,11112,2426,18549
49054_AM,601.027188113251,1780,3912,1006,6698
49065_AM,894.4546636045429,1444,3170,765,5379
49071_AM,865.522072724144,1449,3164,816,5429
49081_AM,411.22526694353496,1445,3344,844,5633
49127_AM,180.837298264752,2432,5770,1575,9777
49129_AM,732.296579018642,1772,3815,830,6417
49151_AM,905.698063996804,1615,3688,937,6240
49166_AM,1136.94816972747,1636,3499,798,5933
49178_AM,670.000991291598,1872,4115,904,6891
49187_AM,317.892787876836,1484,3126,736,5346
49193_AM,1120.0300022558802,1538,3404,776,5718
49200_AM,336.637594174599,1443,3349,836,5628
49206_AM,440.8427534902579,1494,3364,740,5598
49219_AM,354.792122791178,2399,5930,1297,9626
49250_AM,591.349606012259,1513,3384,722,5619
4927501,2.05060488217689,4351,10455,3190,17996
4927502,19.469852783932897,4657,11139,3350,19146
4927503,34.864241194975,1461,3500,1061,6022
4927504,84.02060131094811,1542,3695,1117,6354
4927505,8.98552734589396,3005,7068,2006,12079
50008_AM,77.7480593024782,2181,5834,1030,9045
50018_AM,382.045351046417,1294,3179,891,5364
50025,56.710709961351,1487,4860,1665,8012
50034_AM,887.6499595713759,1455,3216,794,5465
50038_AM,607.157530342791,1339,3048,843,5230
50055_AM,114.918418962078,1527,3353,738,5618
50062_AM,50.1060375436045,923,3233,1152,5308
50067,154.433271118887,1346,13785,5692,20823
50073_AM,366.851140861812,1150,2969,852,4971
50074,503.75888739606,112,4420,5213,9745
50089_AM,20.727536635993,1308,7883,7513,16704
50094_AM,673.2788699160219,1187,3101,1015,5303
50095_AM,739.645654861736,5069,10971,2743,18783
50099_AM,255.552077725068,1521,4918,1785,8224
50115,141.86119672257502,192,3056,1507,4755
50118_AM,131.762550499326,1701,3729,1180,6610
50126_AM,116.209138892348,1409,3549,992,5950
50130_AM,647.3446608002799,893,2291,689,3873
50150_AM,355.263192035377,916,2393,753,4062
50159_AM,900.3353873705651,1004,2528,740,4272
50160_AM,255.51957375682397,2049,4403,1017,7469
50163_AM,235.067848619749,865,3594,1748,6207
50165_AM,763.856709533856,1171,3290,2561,7022
50181_AM,912.737522186056,1111,2695,690,4496
50182,143.48127044682198,930,3091,2575,6596
50204_AM,149.260081945727,1518,3047,756,5321
50208_AM,833.315318973397,1450,3193,988,5631
50209_AM,34.775422645415404,1068,3900,1858,6826
50219,16.985921239503902,1314,4069,1334,6717
50222_AM,721.589546089558,983,2971,1027,4981
50225_AM,459.819350409018,1066,2556,555,4177
50230_AM,2215.12128751349,2017,4363,1077,7457
50235_AM,360.97152202556504,852,2605,1800,5257
50240_AM,602.043578842241,1378,2959,724,5061
50251_AM,263.895673356786,2412,6370,3439,12221
50252,405.077180861916,2175,3930,1009,7114
50272,17.6059927734728,3777,9874,4827,18478
50288,75.5988055621426,1044,3078,1266,5388
5029701,2.01047419409892,5388,17063,18860,41311
5029702,1.80824783479009,6338,20071,22184,48593
5029703,3.28226905443813,12646,40047,44263,96956
5029704,74.18546343640301,9885,38514,39479,87878
5029705,3.74217210235084,7870,24922,27546,60338
5029706,126.637883493737,4788,17736,18688,41212
5029707,5.3345089136689,3136,9930,10976,24042
5029708,12.5764009028048,5161,16345,18066,39572
5029709,135.315069917161,4712,15328,16378,36418
5029710,18.001961182194098,16991,53806,59469,130266
5029711,409.255204787109,3411,11354,11388,26153
5029712,180.940008070561,3644,9525,2954,16123
50298,332.294751226142,840,4056,3655,8551
50903_AM,332.67916071419296,1131,3429,1015,5575
5100101,0.577848768010846,1670,7981,4454,14105
5100102,2.73429462897322,1135,5425,3028,9588
5100103,1.29389300335527,1907,9111,5085,16103
5100104,1.12326296424288,2518,12031,6715,21264
5100105,0.980720113600272,1183,5654,3156,9993
5100106,12.6227236257489,1508,7207,4023,12738
5200101_AD,0.6545619524883141,234,3346,2055,5635
5200102,0.395847422961332,215,3077,1889,5181
5200104,1.45270486789948,375,5348,3283,9006
5200105,3.38198866493307,651,9280,5698,15629
5200106,0.545279979004379,223,3182,1954,5359
5200107,2.22501405149413,564,8050,4942,13556
5200108,4.61344214897146,1258,17937,11014,30209
